register_id,name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon
?99400603223,"Parada de taxis * Moll Costa, 1",540813,Moll Costa,1,12,la Marina del Prat Vermell,3,Sants-Montjuïc,8039,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,430950.6957,4579447.88,41.36357961,2.174427221
?99400603232,"Parada de taxis * Pl Francesc Macià, 10",55807,Pl Francesc Macià,10,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,428528.9625,4582696.692,41.39262916,2.145092233
?99400603236,"Parada de taxis * Rda Litoral (Besòs), 114",701265,Rda Litoral (Besòs),114,12,la Marina del Prat Vermell,3,Sants-Montjuïc,8038,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,431045.1256,4580257.151,41.37087659,2.175464117
?99400600309,"Zona de Càrrega i Descàrrega * Pl Francesc Macià, 2",55807,Pl Francesc Macià,2,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,TRUE,,,,,,428503.3988,4582754.843,41.39315062,2.144779617
?99400600312,"Zona de Càrrega i Descàrrega * C Aragó, 372",18505,C Aragó,372,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,TRUE,,,,,,430829.3071,4583250.902,41.39782187,2.172541924
?99400600315,"Zona de Càrrega i Descàrrega * Rda Litoral (Besòs), 23",701265,Rda Litoral (Besòs),23,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,,,,,433537.6009,4582741.244,41.39345993,2.204992916
?99400600316,"Zona de Càrrega i Descàrrega * Rda Litoral (Besòs), 76",701265,Rda Litoral (Besòs),76,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,,,,,433657.1257,4582915.139,41.39503603,2.20640346
?99400600329,"Zona de Càrrega i Descàrrega * Av República Argentina, 45",279600,Av República Argentina,45,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8023,BARCELONA,TRUE,,,,,,428700.1085,4584491.113,41.40880599,2.146927857
?99400601583,"Zona de Càrrega i Descàrrega * Rbla Guipúscoa, 89",153205,Rbla Guipúscoa,89,72,Sant Martí de Provençals,10,Sant Martí,8020,BARCELONA,TRUE,,,,,,433187.6977,4585593.123,41.41911702,2.20049302
?99400098443,BCN Rent a Car,186907,C Lluçà,38,19,les Corts,4,Les Corts,8028,BARCELONA,TRUE,63735068,Lloguer de vehicles,Planol BCN >> Transports i serveis relacionats >> Serveis relacionats >> Lloguer de vehicles,651,6.5103E+13,427325.5695,4581590.466,41.38255799,2.130832015
?99400601587,"Zona de Càrrega i Descàrrega * C Tenor Viñas, 1",334006,C Tenor Viñas,1,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,TRUE,,,,,,428277.1699,4582952.317,41.39490905,2.142050441
?99400601589,"Zona de Càrrega i Descàrrega * C Can Segalar, 4",700783,C Can Segalar,4,19,les Corts,4,Les Corts,8014,BARCELONA,TRUE,,,,,,427341.5392,4582203.123,41.38807738,2.130949515
?99400601590,"Zona de Càrrega i Descàrrega * C Corts, 5",92600,C Corts,5,19,les Corts,4,Les Corts,8028,BARCELONA,TRUE,,,,,,427208.6476,4581748.601,41.38397168,2.129414816
?99400601596,"Zona de Càrrega i Descàrrega * C Montnegre, 1",219100,C Montnegre,1,19,les Corts,4,Les Corts,8029,BARCELONA,TRUE,,,,,,427907.0447,4582031.624,41.38658364,2.137733062
?99158094447,Aparcament Missioners Claretians,225500,C Nàpols,350,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,430340.7706,4584158.17,41.40595115,2.166593971
?99159111552,Aparcamientos Mediterraneos,73809,Pl Castella,1,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,430267.1378,4581790.894,41.38462351,2.165985718
?99159120945,Aparcament Redaus,68401,C Carreras i Candi,65,17,Sants - Badal,3,Sants-Montjuïc,8028,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,427113.8058,4580471.597,41.37246162,2.128434203
?99159121231,Aparcament Born,85309,Pl Comercial,1,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,431670.3892,4581915.128,41.38586286,2.182753124
?99160090959,Aparcament Matias Yañez Jimenez,34308,C la Rambla,31,1,el Raval,1,Ciutat Vella,8002,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,431006.3958,4581135.135,41.37878103,2.174901118
?99400599742,"Punt d'Ancoratge de Bicicletes * C Diputació, 27",100800,C Diputació,27,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429092.9824,4581197.63,41.37917756,2.152013546
?99400599751,"Punt d'Ancoratge de Bicicletes * Via Júlia, 18",174307,Via Júlia,18,52,la Prosperitat,8,Nou Barris,8016,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431153.428,4587893.026,41.43965968,2.175890458
?99400599752,"Punt d'Ancoratge de Bicicletes * C Marie Curie, 21",701149,C Marie Curie,21,48,la Guineueta,8,Nou Barris,8042,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430687.5425,4587653.759,41.4374646,2.170341707
?99400599756,"Punt d'Ancoratge de Bicicletes * Pg Maragall, 176",194406,Pg Maragall,176,62,el Congrés i els Indians,9,Sant Andreu,8027,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431187.569,4586286.91,41.42519691,2.176481946
?99400599758,"Punt d'Ancoratge de Bicicletes * C Vinyals, 1",364506,C Vinyals,1,35,el Guinardó,7,Horta-Guinardó,8041,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431159.6414,4585607.361,41.41907406,2.17622511
?75990332571,Aparcament Barajas Betran,9209,C Alí Bei,25,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,431307.7346,4582583.383,41.39185075,2.17834029
?75990332576,Aparcament Pedro Torrecillas Santamarina,76501,C Cera,55,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,430177.8259,4581035.604,41.37781311,2.165004668
?75990332595,Estació de Servei Moeve *Pedralbes,115400,Av Esplugues,103,21,Pedralbes,4,Les Corts,8034,BARCELONA,TRUE,63735069,Benzineres,Planol BCN >> Transports i serveis relacionats >> Serveis relacionats >> Benzineres,651,6.5103E+13,425719.5108,4582732.379,41.392696,2.11148613
?99400599250,"Punt d'Ancoratge de Bicicletes * Trav Gràcia, 282",344101,Trav Gràcia,282,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430359.4964,4584253.292,41.4068095,2.16680704
?99400599253,"Punt d'Ancoratge de Bicicletes * C Sicília, 380",325005,C Sicília,380,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430504.497,4584096.787,41.40541247,2.168559651
?99400599255,"Punt d'Ancoratge de Bicicletes * C Nàpols, 318",225500,C Nàpols,318,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430435.7477,4583976.943,41.40432713,2.167750995
?99400599257,"Punt d'Ancoratge de Bicicletes * C Nàpols, 338",225500,C Nàpols,338,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430343.4936,4584085.923,41.40530069,2.166634861
?99400599259,"Punt d'Ancoratge de Bicicletes * C Bruniquer, 69",50009,C Bruniquer,69,31,la Vila de Gràcia,6,Gràcia,8024,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430002.0889,4584136.777,41.40572905,2.162544857
?99400599965,"Punt d'Ancoratge de Bicicletes * C Lepant, 167",178308,C Lepant,167,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431716.5114,4583419.058,41.39941224,2.183135146
?99400599966,"Punt d'Ancoratge de Bicicletes * C Nàpols, 42",225500,C Nàpols,42,5,el Fort Pienc,2,Eixample,8018,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431647.7482,4582707.064,41.39299368,2.182392993
?99400599975,"Punt d'Ancoratge de Bicicletes * Av Diagonal, 149",144601,Av Diagonal,149,68,el Poblenou,10,Sant Martí,8018,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432947.1083,4584136.382,41.40597654,2.197775731
?99400600188,"Punt d'Ancoratge de Bicicletes * C Casanova, 141",70607,C Casanova,141,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429147.6306,4582403.342,41.3900418,2.152526027
?99400600193,"Punt d'Ancoratge de Bicicletes * Pg Circumval·lació, 9",79306,Pg Circumval·lació,9,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432092.6771,4581796.644,41.38483147,2.187816632
?99400600199,"Punt d'Ancoratge de Bicicletes * C Berruguete, 24",41201,C Berruguete,24,41,la Vall d'Hebron,7,Horta-Guinardó,8035,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429107.419,4587149.538,41.43278536,2.151489014
?99400600205,"Punt d'Ancoratge de Bicicletes * C Muntaner, 221",223606,C Muntaner,221,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428938.3135,4582825.487,41.39382544,2.149973094
?99400267368,Estació de Bicing 428 *Pujades - Badajoz,270901,C Pujades,103,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,,,,,432796.0939,4583298.145,41.39841417,2.196062217
?99400598437,"Punt d'Ancoratge de Bicicletes * C Vilamarí, 118",362001,C Vilamarí,118,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428707.4741,4581359.775,41.38060387,2.147384616
?99400598441,"Punt d'Ancoratge de Bicicletes * C Diputació, 20",100800,C Diputació,20,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428957.4417,4581046.548,41.37780486,2.150410478
?99400598442,"Punt d'Ancoratge de Bicicletes * C Floridablanca, 1",127704,C Floridablanca,1,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429276.8307,4580779.108,41.37542425,2.154260817
?99400598451,"Punt d'Ancoratge de Bicicletes * Av Vallcarca, 9",158107,Av Vallcarca,9,28,Vallcarca i els Penitents,6,Gràcia,8023,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428867.1479,4584407.975,41.408072,2.148935971
?99400597685,"Punt d'Ancoratge de Bicicletes * C Guitard, 17",368201,C Guitard,17,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,427964.4063,4581418.015,41.38106224,2.138492011
?99400597686,"Punt d'Ancoratge de Bicicletes * Av Josep Tarradellas, 2",162002,Av Josep Tarradellas,2,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428313.5759,4581398.201,41.38091497,2.142669791
?99400597690,"Punt d'Ancoratge de Bicicletes * C Joan Güell, 14",172403,C Joan Güell,14,18,Sants,3,Sants-Montjuïc,8028,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,427605.7499,4580953.805,41.37684909,2.134258587
?99400597693,"Punt d'Ancoratge de Bicicletes * C Sants, 61",312400,C Sants,61,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,427888.6812,4580778.941,41.37529956,2.137662513
?99400597696,"Punt d'Ancoratge de Bicicletes * C Vilardell, 42",362602,C Vilardell,42,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428415.3911,4580690.243,41.37454771,2.143970929
?99400597700,"Punt d'Ancoratge de Bicicletes * C Mallorca, 530",191204,C Mallorca,530,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431619.8672,4584400.471,41.4082433,2.181868249
?99400599065,"Punt d'Ancoratge de Bicicletes * C Dulcet, 12",106001,C Dulcet,12,21,Pedralbes,4,Les Corts,8034,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,426071.3515,4582455.663,41.39023616,2.115728003
?99400599069,"Punt d'Ancoratge de Bicicletes * C Jordi Girona, 16",169023,C Jordi Girona,16,21,Pedralbes,4,Les Corts,8034,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,425915.2731,4582151.202,41.38747966,2.113898575
?99400599073,"Punt d'Ancoratge de Bicicletes * G.V. Corts Catalanes, 1024",169409,G.V. Corts Catalanes,1024,71,Provençals del Poblenou,10,Sant Martí,8020,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433176.6899,4584907.248,41.41293863,2.200437075
?99400599080,"Punt d'Ancoratge de Bicicletes * Rbla Catalunya, 79",74506,Rbla Catalunya,79,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429940.9558,4582620.216,41.39206459,2.161989024
?99400599460,"Punt d'Ancoratge de Bicicletes * Pg Exposició, 16",118805,Pg Exposició,16,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430082.9409,4580306.351,41.37123672,2.163954176
?99400599462,"Punt d'Ancoratge de Bicicletes * C Foneria, 42",137300,C Foneria,42,13,la Marina de Port,3,Sants-Montjuïc,8038,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428087.0686,4579188.807,41.36099553,2.140223234
?99400599468,"Punt d'Ancoratge de Bicicletes * C Doctor Font i Quer, 1",700701,C Doctor Font i Quer,1,11,el Poble-sec,3,Sants-Montjuïc,8038,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429541.7954,4579400.527,41.36303105,2.157589245
?99400599472,"Punt d'Ancoratge de Bicicletes * Av Estadi, 12",116402,Av Estadi,12,11,el Poble-sec,3,Sants-Montjuïc,8038,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428682.0187,4579654.327,41.36524124,2.147280844
?99400599475,"Punt d'Ancoratge de Bicicletes * C Tarragona, 141",331507,C Tarragona,141,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428491.7082,4581125.255,41.37847249,2.144832134
?99400599480,"Punt d'Ancoratge de Bicicletes * Av Paral·lel, 139",198804,Av Paral·lel,139,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429645.5971,4580714.673,41.37487623,2.158677712
?99400599484,"Punt d'Ancoratge de Bicicletes * C Tamarit, 68",329902,C Tamarit,68,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429316.0563,4580608.616,41.37389213,2.154749726
?99400598885,"Punt d'Ancoratge de Bicicletes * Av Mare de Déu de Montserrat, 78",365702,Av Mare de Déu de Montserrat,78,33,el Baix Guinardó,7,Horta-Guinardó,8024,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430368.0302,4585166.365,41.41503396,2.166804053
?99400598888,"Punt d'Ancoratge de Bicicletes * C València, 358",350308,C València,358,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430632.788,4583249.871,41.39779566,2.170191408
?99400598889,"Punt d'Ancoratge de Bicicletes * G.V. Corts Catalanes, 669",169409,G.V. Corts Catalanes,669,7,la Dreta de l'Eixample,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431167.8398,4583033.958,41.39589698,2.176615899
?99400598892,"Punt d'Ancoratge de Bicicletes * Pg Joan Borbó Comte Barcelona, 32",224904,Pg Joan Borbó Comte Barcelona,32,3,la Barceloneta,1,Ciutat Vella,8003,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432097.7762,4581115.042,41.37869289,2.187953989
?99400598900,"Punt d'Ancoratge de Bicicletes * C Pere Moragues, 10",250100,C Pere Moragues,10,70,el Besòs i el Maresme,10,Sant Martí,8019,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,434398.205,4585301.414,41.41658942,2.215008833
?99400598905,"Punt d'Ancoratge de Bicicletes * Av Diagonal, 643",144601,Av Diagonal,643,20,la Maternitat i Sant Ramon,4,Les Corts,8028,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,426413.2093,4581997.358,41.38613976,2.119872225
