Any,Id_aforament,Mes,Codi_tipus_dia,Desc_tipus_dia,Valor_IMD
2024,6022,3,3,divendres,Mesura no disponible
2024,6022,3,4,dissabte,Mesura no disponible
2024,6022,3,5,diumenge,Mesura no disponible
2024,6022,4,1,dilluns,Mesura no disponible
2024,6022,4,2,laborables,Mesura no disponible
2024,6022,4,3,divendres,Mesura no disponible
2024,6022,4,4,dissabte,Mesura no disponible
2024,6022,4,5,diumenge,Mesura no disponible
2024,6022,5,1,dilluns,7930
2024,6022,5,2,laborables,8212
2024,6022,5,3,divendres,7932
2024,6022,5,4,dissabte,5703
2024,6022,5,5,diumenge,4373
2024,6022,6,1,dilluns,7811
2024,6022,6,2,laborables,8252
2024,6022,6,3,divendres,7826
2024,6022,6,4,dissabte,5369
2024,6022,6,5,diumenge,4288
2024,6022,7,1,dilluns,7939
2024,6022,7,2,laborables,7817
2024,6022,7,3,divendres,7769
2024,6022,7,4,dissabte,4867
2024,6022,7,5,diumenge,4061
2024,6022,8,1,dilluns,5291
2024,6022,8,2,laborables,5544
2024,6022,8,3,divendres,5496
2024,6022,8,4,dissabte,4082
2024,6022,8,5,diumenge,3552
2024,6022,9,1,dilluns,7460
2024,6022,9,2,laborables,7890
2024,6022,9,3,divendres,8025
2024,6022,9,4,dissabte,5579
2024,6022,9,5,diumenge,4341
2024,6022,10,1,dilluns,Mesura no disponible
2024,6022,10,2,laborables,Mesura no disponible
2024,6022,10,3,divendres,Mesura no disponible
2024,6022,10,4,dissabte,Mesura no disponible
2024,6022,10,5,diumenge,Mesura no disponible
2024,6022,11,1,dilluns,8167
2024,6022,11,2,laborables,8678
2024,6022,11,3,divendres,8237
2024,6022,11,4,dissabte,6058
2024,6022,11,5,diumenge,4622
2024,6022,12,1,dilluns,7674
2024,6022,12,2,laborables,8107
2024,6022,12,3,divendres,7908
2024,6022,12,4,dissabte,5608
2024,6022,12,5,diumenge,4529
2024,6023,1,1,dilluns,17486
2024,6023,1,2,laborables,17907
2024,6023,1,3,divendres,18306
2024,6023,1,4,dissabte,14452
2024,6023,1,5,diumenge,11795
2024,6023,2,1,dilluns,18201
2024,6023,2,2,laborables,18858
2024,6023,2,3,divendres,19989
2024,6023,2,4,dissabte,15215
2024,6023,2,5,diumenge,12214
2024,6023,3,1,dilluns,17558
2024,6023,3,2,laborables,18363
2024,6023,3,3,divendres,19696
2024,6023,3,4,dissabte,13659
2024,6023,3,5,diumenge,11149
2024,6023,4,1,dilluns,16477
2024,6023,4,2,laborables,18196
2024,6023,4,3,divendres,18473
2024,6023,4,4,dissabte,13320
2024,6023,4,5,diumenge,10395
2024,6023,5,1,dilluns,17170
2024,6023,5,2,laborables,17793
2024,6023,5,3,divendres,18679
2024,6023,5,4,dissabte,13781
2024,6023,5,5,diumenge,10466
2024,6023,6,1,dilluns,16838
2024,6023,6,2,laborables,17908
2024,6023,6,3,divendres,18938
2024,6023,6,4,dissabte,13072
2024,6023,6,5,diumenge,10363
2024,6023,7,1,dilluns,16952
2024,6023,7,2,laborables,17608
2024,6023,7,3,divendres,18337
2024,6023,7,4,dissabte,11839
2024,6023,7,5,diumenge,9859
2024,6023,8,1,dilluns,12385
2024,6023,8,2,laborables,12962
2024,6023,8,3,divendres,13289
2024,6023,8,4,dissabte,9413
2024,6023,8,5,diumenge,8330
2024,6023,9,1,dilluns,15826
2024,6023,9,2,laborables,16587
2024,6023,9,3,divendres,17221
2024,6023,9,4,dissabte,12211
2024,6023,9,5,diumenge,10058
2024,6023,10,1,dilluns,17055
2024,6023,10,2,laborables,17452
2024,6023,10,3,divendres,18296
2024,6023,10,4,dissabte,14004
2024,6023,10,5,diumenge,11548
2024,6023,11,1,dilluns,16220
2024,6023,11,2,laborables,17322
2024,6023,11,3,divendres,18884
2024,6023,11,4,dissabte,13605
2024,6023,11,5,diumenge,10456
2024,6023,12,1,dilluns,16129
2024,6023,12,2,laborables,16678
2024,6023,12,3,divendres,16891
2024,6023,12,4,dissabte,13049
2024,6023,12,5,diumenge,10977
2024,6024,1,1,dilluns,4111
2024,6024,1,2,laborables,4190
2024,6024,1,3,divendres,4225
2024,6024,1,4,dissabte,3318
2024,6024,1,5,diumenge,2892
2024,6024,2,1,dilluns,4124
2024,6024,2,2,laborables,4389
2024,6024,2,3,divendres,4361
2024,6024,2,4,dissabte,3356
2024,6024,2,5,diumenge,2955
2024,6024,3,1,dilluns,4124
2024,6024,3,2,laborables,4264
2024,6024,3,3,divendres,4437
2024,6024,3,4,dissabte,3171
2024,6024,3,5,diumenge,2702
2024,6024,4,1,dilluns,4036
2024,6024,4,2,laborables,4368
2024,6024,4,3,divendres,4418
2024,6024,4,4,dissabte,3523
2024,6024,4,5,diumenge,3029
2024,6024,5,1,dilluns,4098
2024,6024,5,2,laborables,4195
2024,6024,5,3,divendres,4231
2024,6024,5,4,dissabte,3192
2024,6024,5,5,diumenge,2889
2024,6024,6,1,dilluns,3560
2024,6024,6,2,laborables,4179
2024,6024,6,3,divendres,3869
2024,6024,6,4,dissabte,2964
2024,6024,6,5,diumenge,2648
2024,6024,7,1,dilluns,4078
2024,6024,7,2,laborables,4342
2024,6024,7,3,divendres,4047
2024,6024,7,4,dissabte,2956
2024,6024,7,5,diumenge,2661
2024,6024,8,1,dilluns,3228
2024,6024,8,2,laborables,3432
2024,6024,8,3,divendres,3235
2024,6024,8,4,dissabte,2610
2024,6024,8,5,diumenge,2442
2024,6024,9,1,dilluns,4159
2024,6024,9,2,laborables,4274
2024,6024,9,3,divendres,4299
2024,6024,9,4,dissabte,3250
2024,6024,9,5,diumenge,2921
2024,6024,10,1,dilluns,4213
2024,6024,10,2,laborables,4375
2024,6024,10,3,divendres,4468
2024,6024,10,4,dissabte,3482
2024,6024,10,5,diumenge,3185
2024,6024,11,1,dilluns,4048
2024,6024,11,2,laborables,4217
2024,6024,11,3,divendres,4275
2024,6024,11,4,dissabte,3441
2024,6024,11,5,diumenge,2850
2024,6024,12,1,dilluns,4070
2024,6024,12,2,laborables,4289
2024,6024,12,3,divendres,3981
2024,6024,12,4,dissabte,2896
2024,6024,12,5,diumenge,2735
2024,6025,1,1,dilluns,12115
2024,6025,1,2,laborables,12178
2024,6025,1,3,divendres,12434
2024,6025,1,4,dissabte,11038
2024,6025,1,5,diumenge,9840
2024,6025,2,1,dilluns,12936
2024,6025,2,2,laborables,13293
2024,6025,2,3,divendres,13405
2024,6025,2,4,dissabte,12231
2024,6025,2,5,diumenge,10895
2024,6025,3,1,dilluns,12921
2024,6025,3,2,laborables,13151
2024,6025,3,3,divendres,13853
2024,6025,3,4,dissabte,11736
2024,6025,3,5,diumenge,10380
2024,6025,4,1,dilluns,12063
2024,6025,4,2,laborables,12862
2024,6025,4,3,divendres,12749
2024,6025,4,4,dissabte,11763
2024,6025,4,5,diumenge,10711
2024,6025,5,1,dilluns,13619
2024,6025,5,2,laborables,13343
2024,6025,5,3,divendres,13509
2024,6025,5,4,dissabte,12625
2024,6025,5,5,diumenge,10462
2024,6025,6,1,dilluns,12602
2024,6025,6,2,laborables,12685
2024,6025,6,3,divendres,13135
2024,6025,6,4,dissabte,11414
2024,6025,6,5,diumenge,10544
2024,6025,7,1,dilluns,12659
2024,6025,7,2,laborables,12961
2024,6025,7,3,divendres,13141
2024,6025,7,4,dissabte,11705
2024,6025,7,5,diumenge,10660
2024,6025,8,1,dilluns,12183
2024,6025,8,2,laborables,12265
2024,6025,8,3,divendres,12593
2024,6025,8,4,dissabte,10967
2024,6025,8,5,diumenge,5662
2024,6025,9,1,dilluns,12531
2024,6025,9,2,laborables,13026
2024,6025,9,3,divendres,13217
2024,6025,9,4,dissabte,11524
2024,6025,9,5,diumenge,10546
2024,6025,10,1,dilluns,13276
2024,6025,10,2,laborables,13268
2024,6025,10,3,divendres,13937
2024,6025,10,4,dissabte,13137
2024,6025,10,5,diumenge,11273
2024,6025,11,1,dilluns,12535
2024,6025,11,2,laborables,12608
2024,6025,11,3,divendres,13370
2024,6025,11,4,dissabte,12068
2024,6025,11,5,diumenge,10435
2024,6025,12,1,dilluns,12260
2024,6025,12,2,laborables,12275
2024,6025,12,3,divendres,12650
2024,6025,12,4,dissabte,11742
2024,6025,12,5,diumenge,10421
2024,6026,1,1,dilluns,8382
2024,6026,1,2,laborables,7861
2024,6026,1,3,divendres,8287
2024,6026,1,4,dissabte,7680
2024,6026,1,5,diumenge,5213
2024,6026,2,1,dilluns,8210
2024,6026,2,2,laborables,8821
2024,6026,2,3,divendres,8995
2024,6026,2,4,dissabte,6717
2024,6026,2,5,diumenge,5160
2024,6026,3,1,dilluns,8049
2024,6026,3,2,laborables,8468
2024,6026,3,3,divendres,8786
2024,6026,3,4,dissabte,5688
2024,6026,3,5,diumenge,4765
2024,6026,4,1,dilluns,9041
2024,6026,4,2,laborables,9489
2024,6026,4,3,divendres,9202
2024,6026,4,4,dissabte,7058
2024,6026,4,5,diumenge,5197
2024,6026,5,1,dilluns,8905
2024,6026,5,2,laborables,9524
2024,6026,5,3,divendres,9250
2024,6026,5,4,dissabte,6081
2024,6026,5,5,diumenge,5436
2024,6026,6,1,dilluns,8786
2024,6026,6,2,laborables,9960
2024,6026,6,3,divendres,9364
2024,6026,6,4,dissabte,6979
2024,6026,6,5,diumenge,5417
2024,6026,7,1,dilluns,10000
2024,6026,7,2,laborables,10385
2024,6026,7,3,divendres,9801
2024,6026,7,4,dissabte,7003
2024,6026,7,5,diumenge,5687
2024,6026,8,1,dilluns,6203
2024,6026,8,2,laborables,7087
2024,6026,8,3,divendres,7262
2024,6026,8,4,dissabte,6091
2024,6026,8,5,diumenge,5285
2024,6026,9,1,dilluns,8954
2024,6026,9,2,laborables,9931
2024,6026,9,3,divendres,9796
2024,6026,9,4,dissabte,7451
2024,6026,9,5,diumenge,5673
2024,6026,10,1,dilluns,9250
2024,6026,10,2,laborables,10330
2024,6026,10,3,divendres,9918
2024,6026,10,4,dissabte,6484
2024,6026,10,5,diumenge,6271
2024,6026,11,1,dilluns,9168
2024,6026,11,2,laborables,9948
2024,6026,11,3,divendres,10332
2024,6026,11,4,dissabte,7336
2024,6026,11,5,diumenge,5329
2024,6026,12,1,dilluns,9270
2024,6026,12,2,laborables,9665
2024,6026,12,3,divendres,10103
2024,6026,12,4,dissabte,7465
2024,6026,12,5,diumenge,5699
2024,6029,1,1,dilluns,2245
2024,6029,1,2,laborables,2297
2024,6029,1,3,divendres,2323
2024,6029,1,4,dissabte,1879
2024,6029,1,5,diumenge,1546
2024,6029,2,1,dilluns,2186
2024,6029,2,2,laborables,2323
2024,6029,2,3,divendres,2301
2024,6029,2,4,dissabte,1794
2024,6029,2,5,diumenge,1588
2024,6029,3,1,dilluns,2065
2024,6029,3,2,laborables,2311
2024,6029,3,3,divendres,2434
2024,6029,3,4,dissabte,2002
2024,6029,3,5,diumenge,1476
2024,6029,4,1,dilluns,2841
2024,6029,4,2,laborables,2351
2024,6029,4,3,divendres,2278
2024,6029,4,4,dissabte,1806
2024,6029,4,5,diumenge,1574
2024,6029,5,1,dilluns,2278
2024,6029,5,2,laborables,2452
2024,6029,5,3,divendres,2390
2024,6029,5,4,dissabte,1752
2024,6029,5,5,diumenge,1596
2024,6029,6,1,dilluns,2033
2024,6029,6,2,laborables,2515
2024,6029,6,3,divendres,2263
2024,6029,6,4,dissabte,1726
2024,6029,6,5,diumenge,1575
2024,6029,7,1,dilluns,2505
2024,6029,7,2,laborables,2450
2024,6029,7,3,divendres,2420
2024,6029,7,4,dissabte,1673
2024,6029,7,5,diumenge,1515
2024,6029,8,1,dilluns,1753
2024,6029,8,2,laborables,1835
2024,6029,8,3,divendres,1808
2024,6029,8,4,dissabte,1430
2024,6029,8,5,diumenge,1313
2024,6029,9,1,dilluns,2399
2024,6029,9,2,laborables,2447
2024,6029,9,3,divendres,2395
2024,6029,9,4,dissabte,1901
2024,6029,9,5,diumenge,1559
2024,6029,10,1,dilluns,2634
2024,6029,10,2,laborables,2668
2024,6029,10,3,divendres,2436
2024,6029,10,4,dissabte,2043
2024,6029,10,5,diumenge,1615
2024,6029,11,1,dilluns,2531
2024,6029,11,2,laborables,2446
2024,6029,11,3,divendres,2504
2024,6029,11,4,dissabte,1916
2024,6029,11,5,diumenge,1753
2024,6029,12,1,dilluns,2344
2024,6029,12,2,laborables,2448
2024,6029,12,3,divendres,2288
2024,6029,12,4,dissabte,1661
2024,6029,12,5,diumenge,1615
2024,6030,1,1,dilluns,6080
2024,6030,1,2,laborables,6198
2024,6030,1,3,divendres,6663
2024,6030,1,4,dissabte,5826
2024,6030,1,5,diumenge,4623
2024,6030,2,1,dilluns,6148
2024,6030,2,2,laborables,6402
2024,6030,2,3,divendres,6772
2024,6030,2,4,dissabte,5803
2024,6030,2,5,diumenge,4728
2024,6030,3,1,dilluns,6140
2024,6030,3,2,laborables,6356
2024,6030,3,3,divendres,6822
2024,6030,3,4,dissabte,5519
2024,6030,3,5,diumenge,4657
2024,6030,4,1,dilluns,6997
2024,6030,4,2,laborables,6799
2024,6030,4,3,divendres,7287
2024,6030,4,4,dissabte,6227
2024,6030,4,5,diumenge,5131
2024,6030,5,1,dilluns,6686
2024,6030,5,2,laborables,7024
2024,6030,5,3,divendres,7463
2024,6030,5,4,dissabte,6179
2024,6030,5,5,diumenge,5182
2024,6030,6,1,dilluns,6119
2024,6030,6,2,laborables,7158
2024,6030,6,3,divendres,6035
2024,6030,6,4,dissabte,5791
2024,6030,6,5,diumenge,5319
2024,6030,7,1,dilluns,Mesura no disponible
2024,6030,7,2,laborables,Mesura no disponible
2024,6030,7,3,divendres,Mesura no disponible
2024,6030,7,4,dissabte,Mesura no disponible
2024,6030,7,5,diumenge,Mesura no disponible
2024,6030,8,1,dilluns,5607
2024,6030,8,2,laborables,5706
2024,6030,8,3,divendres,5920
2024,6030,8,4,dissabte,5224
2024,6030,8,5,diumenge,4710
2024,6030,9,1,dilluns,6917
2024,6030,9,2,laborables,7179
2024,6030,9,3,divendres,7610
2024,6030,9,4,dissabte,6386
2024,6030,9,5,diumenge,5448
2024,6030,10,1,dilluns,7488
2024,6030,10,2,laborables,7514
2024,6030,10,3,divendres,7783
2024,6030,10,4,dissabte,7054
2024,6030,10,5,diumenge,5821
2024,6030,11,1,dilluns,7105
2024,6030,11,2,laborables,7006
2024,6030,11,3,divendres,7655
2024,6030,11,4,dissabte,6537
2024,6030,11,5,diumenge,5671
2024,6030,12,1,dilluns,6866
2024,6030,12,2,laborables,7296
2024,6030,12,3,divendres,6997
2024,6030,12,4,dissabte,5832
2024,6030,12,5,diumenge,5266
2024,6031,1,1,dilluns,9542
2024,6031,1,2,laborables,9631
2024,6031,1,3,divendres,9757
2024,6031,1,4,dissabte,7873
2024,6031,1,5,diumenge,6320
2024,6031,2,1,dilluns,9746
2024,6031,2,2,laborables,10184
2024,6031,2,3,divendres,10086
2024,6031,2,4,dissabte,7613
2024,6031,2,5,diumenge,6345
2024,6031,3,1,dilluns,9960
2024,6031,3,2,laborables,10093
2024,6031,3,3,divendres,10457
2024,6031,3,4,dissabte,7430
2024,6031,3,5,diumenge,6120
2024,6031,4,1,dilluns,10392
2024,6031,4,2,laborables,10753
2024,6031,4,3,divendres,11049
2024,6031,4,4,dissabte,8164
2024,6031,4,5,diumenge,6830
2024,6031,5,1,dilluns,10440
2024,6031,5,2,laborables,11041
2024,6031,5,3,divendres,11049
2024,6031,5,4,dissabte,7955
2024,6031,5,5,diumenge,6842
2024,6031,6,1,dilluns,9213
2024,6031,6,2,laborables,10669
2024,6031,6,3,divendres,9976
2024,6031,6,4,dissabte,6922
2024,6031,6,5,diumenge,6440
2024,6031,7,1,dilluns,10787
2024,6031,7,2,laborables,10969
2024,6031,7,3,divendres,10855
2024,6031,7,4,dissabte,7467
2024,6031,7,5,diumenge,6428
2024,6031,8,1,dilluns,7585
2024,6031,8,2,laborables,7934
2024,6031,8,3,divendres,7986
2024,6031,8,4,dissabte,6364
2024,6031,8,5,diumenge,5628
2024,6031,9,1,dilluns,10654
2024,6031,9,2,laborables,10950
2024,6031,9,3,divendres,11091
2024,6031,9,4,dissabte,8202
2024,6031,9,5,diumenge,6913
2024,6031,10,1,dilluns,10997
2024,6031,10,2,laborables,11232
2024,6031,10,3,divendres,11335
2024,6031,10,4,dissabte,8402
2024,6031,10,5,diumenge,7207
2024,6031,11,1,dilluns,10485
2024,6031,11,2,laborables,10976
2024,6031,11,3,divendres,11474
2024,6031,11,4,dissabte,8587
2024,6031,11,5,diumenge,7153
2024,6031,12,1,dilluns,10467
2024,6031,12,2,laborables,10967
2024,6031,12,3,divendres,10281
2024,6031,12,4,dissabte,7786
2024,6031,12,5,diumenge,6821
2024,6032,1,1,dilluns,Mesura no disponible
2024,6032,1,2,laborables,Mesura no disponible
2024,6032,1,3,divendres,Mesura no disponible
2024,6032,1,4,dissabte,Mesura no disponible
2024,6032,1,5,diumenge,Mesura no disponible
2024,6032,2,1,dilluns,Mesura no disponible
2024,6032,2,2,laborables,Mesura no disponible
2024,6032,2,3,divendres,Mesura no disponible
2024,6032,2,4,dissabte,Mesura no disponible
2024,6032,2,5,diumenge,Mesura no disponible
2024,6032,3,1,dilluns,Mesura no disponible
2024,6032,3,2,laborables,Mesura no disponible
2024,6032,3,3,divendres,Mesura no disponible
2024,6032,3,4,dissabte,Mesura no disponible
2024,6032,3,5,diumenge,Mesura no disponible
2024,6032,4,1,dilluns,Mesura no disponible
2024,6032,4,2,laborables,Mesura no disponible
2024,6032,4,3,divendres,Mesura no disponible
2024,6032,4,4,dissabte,Mesura no disponible
2024,6032,4,5,diumenge,Mesura no disponible
2024,6032,5,1,dilluns,Mesura no disponible
2024,6032,5,2,laborables,Mesura no disponible
2024,6032,5,3,divendres,Mesura no disponible
2024,6032,5,4,dissabte,Mesura no disponible
2024,6032,5,5,diumenge,Mesura no disponible
2024,6032,6,1,dilluns,Mesura no disponible
2024,6032,6,2,laborables,Mesura no disponible
2024,6032,6,3,divendres,Mesura no disponible
2024,6032,6,4,dissabte,Mesura no disponible
2024,6032,6,5,diumenge,Mesura no disponible
2024,6032,7,1,dilluns,773
2024,6032,7,2,laborables,835
2024,6032,7,3,divendres,892
2024,6032,7,4,dissabte,687
2024,6032,7,5,diumenge,596
2024,6032,8,1,dilluns,925
2024,6032,8,2,laborables,947
2024,6032,8,3,divendres,945
2024,6032,8,4,dissabte,789
2024,6032,8,5,diumenge,676
2024,6032,9,1,dilluns,1098
2024,6032,9,2,laborables,1080
2024,6032,9,3,divendres,1073
2024,6032,9,4,dissabte,856
2024,6032,9,5,diumenge,722
2024,6032,10,1,dilluns,1026
2024,6032,10,2,laborables,1118
2024,6032,10,3,divendres,1166
2024,6032,10,4,dissabte,870
2024,6032,10,5,diumenge,744
2024,6032,11,1,dilluns,993
2024,6032,11,2,laborables,1106
2024,6032,11,3,divendres,1188
2024,6032,11,4,dissabte,902
2024,6032,11,5,diumenge,705
2024,6032,12,1,dilluns,1025
2024,6032,12,2,laborables,987
2024,6032,12,3,divendres,939
2024,6032,12,4,dissabte,757
2024,6032,12,5,diumenge,637
2024,6033,1,1,dilluns,Mesura no disponible
2024,6033,1,2,laborables,Mesura no disponible
2024,6033,1,3,divendres,Mesura no disponible
2024,6033,1,4,dissabte,Mesura no disponible
2024,6033,1,5,diumenge,Mesura no disponible
2024,6033,2,1,dilluns,Mesura no disponible
2024,6033,2,2,laborables,Mesura no disponible
2024,6033,2,3,divendres,Mesura no disponible
2024,6033,2,4,dissabte,Mesura no disponible
2024,6033,2,5,diumenge,Mesura no disponible
2024,6033,3,1,dilluns,Mesura no disponible
2024,6033,3,2,laborables,Mesura no disponible
2024,6033,3,3,divendres,Mesura no disponible
2024,6033,3,4,dissabte,Mesura no disponible
2024,6033,3,5,diumenge,Mesura no disponible
2024,6033,4,1,dilluns,Mesura no disponible
2024,6033,4,2,laborables,Mesura no disponible
2024,6033,4,3,divendres,Mesura no disponible
2024,6033,4,4,dissabte,Mesura no disponible
2024,6033,4,5,diumenge,Mesura no disponible
2024,6033,5,1,dilluns,Mesura no disponible
2024,6033,5,2,laborables,Mesura no disponible
2024,6033,5,3,divendres,Mesura no disponible
2024,6033,5,4,dissabte,Mesura no disponible
2024,6033,5,5,diumenge,Mesura no disponible
2024,6033,6,1,dilluns,Mesura no disponible
2024,6033,6,2,laborables,Mesura no disponible
2024,6033,6,3,divendres,Mesura no disponible
2024,6033,6,4,dissabte,Mesura no disponible
2024,6033,6,5,diumenge,Mesura no disponible
2024,6033,7,1,dilluns,2690
2024,6033,7,2,laborables,2895
2024,6033,7,3,divendres,3146
2024,6033,7,4,dissabte,2398
2024,6033,7,5,diumenge,1905
2024,6033,8,1,dilluns,2383
2024,6033,8,2,laborables,2544
2024,6033,8,3,divendres,2637
2024,6033,8,4,dissabte,2143
2024,6033,8,5,diumenge,1796
2024,6033,9,1,dilluns,3142
2024,6033,9,2,laborables,3246
2024,6033,9,3,divendres,3343
2024,6033,9,4,dissabte,2689
2024,6033,9,5,diumenge,2169
2024,6033,10,1,dilluns,3110
2024,6033,10,2,laborables,3309
2024,6033,10,3,divendres,3555
2024,6033,10,4,dissabte,2786
2024,6033,10,5,diumenge,2394
2024,6033,11,1,dilluns,2961
2024,6033,11,2,laborables,3296
2024,6033,11,3,divendres,3567
2024,6033,11,4,dissabte,2814
2024,6033,11,5,diumenge,2281
2024,6033,12,1,dilluns,3091
2024,6033,12,2,laborables,3006
2024,6033,12,3,divendres,3000
2024,6033,12,4,dissabte,2570
2024,6033,12,5,diumenge,2385
2024,60-SMD-1,1,1,dilluns,82617
2024,60-SMD-1,1,2,laborables,88138
2024,60-SMD-1,1,3,divendres,89635
2024,60-SMD-1,1,4,dissabte,78957
2024,60-SMD-1,1,5,diumenge,67490
2024,60-SMD-1,2,1,dilluns,88871
2024,60-SMD-1,2,2,laborables,90640
2024,60-SMD-1,2,3,divendres,92501
2024,60-SMD-1,2,4,dissabte,83322
2024,60-SMD-1,2,5,diumenge,69918
2024,60-SMD-1,3,1,dilluns,88848
2024,60-SMD-1,3,2,laborables,89423
2024,60-SMD-1,3,3,divendres,87947
2024,60-SMD-1,3,4,dissabte,83439
2024,60-SMD-1,3,5,diumenge,70603
2024,60-SMD-1,4,1,dilluns,80707
2024,60-SMD-1,4,2,laborables,90874
2024,60-SMD-1,4,3,divendres,96845
2024,60-SMD-1,4,4,dissabte,88964
2024,60-SMD-1,4,5,diumenge,72792
2024,60-SMD-1,5,1,dilluns,85844
2024,60-SMD-1,5,2,laborables,91157
2024,60-SMD-1,5,3,divendres,90816
2024,60-SMD-1,5,4,dissabte,88365
2024,60-SMD-1,5,5,diumenge,76922
2024,60-SMD-1,6,1,dilluns,83113
2024,60-SMD-1,6,2,laborables,92037
2024,60-SMD-1,6,3,divendres,96306
2024,60-SMD-1,6,4,dissabte,86252
2024,60-SMD-1,6,5,diumenge,71401
2024,60-SMD-1,7,1,dilluns,90211
2024,60-SMD-1,7,2,laborables,92744
2024,60-SMD-1,7,3,divendres,91296
2024,60-SMD-1,7,4,dissabte,83130
2024,60-SMD-1,7,5,diumenge,71877
2024,60-SMD-1,8,1,dilluns,73333
2024,60-SMD-1,8,2,laborables,77376
2024,60-SMD-1,8,3,divendres,77805
2024,60-SMD-1,8,4,dissabte,62478
2024,60-SMD-1,8,5,diumenge,56357
2024,60-SMD-1,9,1,dilluns,89381
2024,60-SMD-1,9,2,laborables,88282
2024,60-SMD-1,9,3,divendres,90824
2024,60-SMD-1,9,4,dissabte,80592
2024,60-SMD-1,9,5,diumenge,69245
2024,60-SMD-1,10,1,dilluns,87090
2024,60-SMD-1,10,2,laborables,87070
2024,60-SMD-1,10,3,divendres,92672
2024,60-SMD-1,10,4,dissabte,86021
2024,60-SMD-1,10,5,diumenge,74449
2024,60-SMD-1,11,1,dilluns,83898
2024,60-SMD-1,11,2,laborables,89614
2024,60-SMD-1,11,3,divendres,89936
2024,60-SMD-1,11,4,dissabte,87193
2024,60-SMD-1,11,5,diumenge,71305
2024,60-SMD-1,12,1,dilluns,84974
2024,60-SMD-1,12,2,laborables,85336
2024,60-SMD-1,12,3,divendres,83415
2024,60-SMD-1,12,4,dissabte,78423
2024,60-SMD-1,12,5,diumenge,69984
2024,60-SMD-2,1,1,dilluns,78915
2024,60-SMD-2,1,2,laborables,84020
2024,60-SMD-2,1,3,divendres,86498
2024,60-SMD-2,1,4,dissabte,74780
2024,60-SMD-2,1,5,diumenge,64078
2024,60-SMD-2,2,1,dilluns,86541
2024,60-SMD-2,2,2,laborables,88650
2024,60-SMD-2,2,3,divendres,90349
2024,60-SMD-2,2,4,dissabte,78234
2024,60-SMD-2,2,5,diumenge,66230
2024,60-SMD-2,3,1,dilluns,81804
2024,60-SMD-2,3,2,laborables,83250
2024,60-SMD-2,3,3,divendres,83275
2024,60-SMD-2,3,4,dissabte,75934
2024,60-SMD-2,3,5,diumenge,66407
2024,60-SMD-2,4,1,dilluns,76659
2024,60-SMD-2,4,2,laborables,85843
2024,60-SMD-2,4,3,divendres,87967
2024,60-SMD-2,4,4,dissabte,81610
2024,60-SMD-2,4,5,diumenge,68974
2024,60-SMD-2,5,1,dilluns,83808
2024,60-SMD-2,5,2,laborables,83291
2024,60-SMD-2,5,3,divendres,90577
2024,60-SMD-2,5,4,dissabte,80229
2024,60-SMD-2,5,5,diumenge,70960
2024,60-SMD-2,6,1,dilluns,79368
2024,60-SMD-2,6,2,laborables,77194
2024,60-SMD-2,6,3,divendres,82547
2024,60-SMD-2,6,4,dissabte,73121
2024,60-SMD-2,6,5,diumenge,67084
2024,60-SMD-2,7,1,dilluns,74727
2024,60-SMD-2,7,2,laborables,79895
2024,60-SMD-2,7,3,divendres,82027
2024,60-SMD-2,7,4,dissabte,73280
2024,60-SMD-2,7,5,diumenge,67997
2024,60-SMD-2,8,1,dilluns,67973
2024,60-SMD-2,8,2,laborables,65625
2024,60-SMD-2,8,3,divendres,64031
2024,60-SMD-2,8,4,dissabte,54327
2024,60-SMD-2,8,5,diumenge,48882
2024,60-SMD-2,9,1,dilluns,75317
2024,60-SMD-2,9,2,laborables,82382
2024,60-SMD-2,9,3,divendres,87432
2024,60-SMD-2,9,4,dissabte,77887
2024,60-SMD-2,9,5,diumenge,57755
2024,60-SMD-2,10,1,dilluns,79796
2024,60-SMD-2,10,2,laborables,83964
2024,60-SMD-2,10,3,divendres,91190
2024,60-SMD-2,10,4,dissabte,73285
2024,60-SMD-2,10,5,diumenge,64935
2024,60-SMD-2,11,1,dilluns,82583
2024,60-SMD-2,11,2,laborables,88455
2024,60-SMD-2,11,3,divendres,85896
2024,60-SMD-2,11,4,dissabte,80876
2024,60-SMD-2,11,5,diumenge,66977
2024,60-SMD-2,12,1,dilluns,81666
2024,60-SMD-2,12,2,laborables,82469
2024,60-SMD-2,12,3,divendres,83863
2024,60-SMD-2,12,4,dissabte,80293
2024,60-SMD-2,12,5,diumenge,71323
2024,62-SMD-1,1,1,dilluns,32848
2024,62-SMD-1,1,2,laborables,33436
2024,62-SMD-1,1,3,divendres,33674
2024,62-SMD-1,1,4,dissabte,30153
2024,62-SMD-1,1,5,diumenge,30428
2024,62-SMD-1,2,1,dilluns,34641
2024,62-SMD-1,2,2,laborables,34218
2024,62-SMD-1,2,3,divendres,35782
2024,62-SMD-1,2,4,dissabte,31371
2024,62-SMD-1,2,5,diumenge,31977
2024,62-SMD-1,3,1,dilluns,33544
2024,62-SMD-1,3,2,laborables,33940
2024,62-SMD-1,3,3,divendres,33126
2024,62-SMD-1,3,4,dissabte,31331
2024,62-SMD-1,3,5,diumenge,32617
2024,62-SMD-1,4,1,dilluns,31844
2024,62-SMD-1,4,2,laborables,33780
2024,62-SMD-1,4,3,divendres,35048
2024,62-SMD-1,4,4,dissabte,33095
